,text,polarity,sentiment
6090,cheeky pfizer pfizerbiontech pfizervaccine enoughisenough,0.0,Neutral
6091,everyone done safety return normalcy economy health sport,0.0,Neutral
6092,strategic advisory group experts sage recommendation vaccinated vaccine c,0.0,Neutral
6093,thank nc_governor moving teachers vaccine list capefearvalley pfizerbiontech,0.0,Neutral
6094,fully vaccinated wants hug jk virtual hugs awhile yet vaccinated dose2,0.2,Positive
6095,today day covid19 vaccination thank dorset nhs clever scientist types pfizerbiontech t1d,0.16666666666666666,Positive
6096,pfizerbiontech vaccine germanamerican combo licensed eu rules brexit zero,0.0,Neutral
6097,pfizer covid vaccine afternoon roll second dose 12 weeks covid19vaccine pfizerbiontech,0.0,Neutral
6098,phizer type news go global hence putting fb feed share,0.0,Neutral
6099,tminus three hours vaccine dose 2 superpower activation pfizer pfizerbiontech vaccine,0.0,Neutral
6100,vaccine pfizerbiontech anyone else feel like crap vaccine,-0.8,Negative
6101,pfizerbiontech house house mean woo hoo,-0.3125,Negative
6102,uğur şahin revisit piece pfizerbiontech vaccine amp cancer covid19 groundb,0.0,Neutral
6103,woopee dosed pain relief postop get covid19uk covidvaccination pfizerbiontech michael,0.0,Neutral
6104,borisjohnson claimed pfizerbiontech vaccine british party political broadcast bbc1 covid19vaccine,0.0,Neutral
6105,1st vaccine shot done one go life worth covid19vaccine mylifematters pfizerbiontech doingthework,0.3,Positive
6106,woohoo second dose happy vaccinated vaccineswork vaccinesforall pfizerbiontech,0.4,Positive
6107,covid19 vaccine incredible work proud valued nhs covid19vaccine,0.8500000000000001,Positive
6108,rwalensky anyone trying determine whether vaccines prevent long covid given even mild disease,0.14166666666666666,Positive
6109,drleanawen anyone trying determine whether vaccines prevent long covid given even mild disease ca,0.14166666666666666,Positive
6110,definitely side effects first dose fatigue sore arm slight cough chills feels like flu guess,0.02777777777777778,Positive
6111,shots shots shots shots shots shots shots shots shots shots shots shots shots shots shots shots everyb,0.0,Neutral
6112,feeling incredibly humbled received seconddose covid19 nhs vaccine pfizerbiontech,0.9,Positive
6113,happywalker59 martinkeeys toryboypierce far pfizerbiontech concerned,0.1,Positive
6114,pfizerbiontech n moderna coronavaccine johnsonandjohnson get usfda emergency use approval sing,0.0,Neutral
6115,ugur sahin ceo biontech_group says pfizerbiontech vaccines fast success thanks decadelong mrna vaccine,0.2333333333333333,Positive
6116,data winmember activaresearch covered national newspaper 610 citizens peru wont travel plane unt,0.0,Neutral
6117,drphillipsmd drericding meganranney drtomfrieden drsidmukherjee anyone trying determine whether,0.0,Neutral
6118,milkymedics vaccinated pfizerbiontech nursling turned 1 continued feed normal pla,0.15,Positive
6119,completed pfizervaccines sickness aches pain due previous job stock trading resea,-0.14583333333333331,Negative
6120,first dose pfizerbiontech covid19 vaccine morning took like champ phase 1b mari,0.25,Positive
6121,milkymedics got pfizerbiontech baby séimí 9 weeks ill effects hes thriving last weigh,-0.25,Negative
6122,bosnia timely met covax conditions paid required amount 1232000 doses pfizerbiontech vaccine,0.0,Neutral
6123,chrischirp know data regarding side effects vaccines 1st dose pfizerbiontech,0.0,Neutral
6124,though messed far needier groups currently deprived im overwhelmed perso,0.05,Positive
6125,thanks realworld data uk pfizerbiontech vaccine shown provide high levels prot,0.18,Positive
6126,developing developed countries purchasing covax astrazeneca whiles developed countries purc,0.1,Positive
6127,ive pfizered ronald pfizerbiontech covidvaccine,0.0,Neutral
6128,first dose pfizer covid vaccine please get soon eligible beat disease sav,0.25,Positive
6129,covid19 vaccination done got pfizer sunderland coronavirus vaccine pfizerbiontech,0.0,Neutral
6130,2nd vaccine received today thank ouhospitals pfizerbiontech covid19 oneteamoneouh nursetwitter,0.0,Neutral
6131,vaccination malaysia multilingual available pardon translation since using,0.4,Positive
6132,always friendly welcoming team plifestylecent volunteeringmcr policyvoicemacc manchesterhcc,0.375,Positive
6133,1st dose covid vaccine effective forms disease covid19 vaccine,0.6,Positive
6134,got vaccinated feels like first leap murky depths ive flailed past 11 months,0.0,Neutral
6135,got 1st fauci ouchie one step closer keeping family students safe pfizerbiontech,0.5,Positive
6136,first covid shot pfizerbiontech,0.25,Positive
6137,many thanks nhs staff newholmehospital bakewell morning nextgen pfizerbiontech mrna jab,0.35,Positive
6138,covid19 studies way effective 3rd dose pfizerbiontech vaccine could protecting,0.3,Positive
6139,london locked vaccini amp co pfizervaccine pfizerbiontech coronavirusupdates nhs,0.0,Neutral
6140,10000 shots 2nd round pfizerbiontech covidvaccine administered residents amp staff nursing homes,-0.1,Negative
6141,today beautifully sunny morning v happy v relieved live autoimmune disease,0.5954545454545453,Positive
6142,fridaymotivation news first big realworld study pfizerbiontech vaccine shows,0.125,Positive
6143,emirates building wideranging supply chain across globe catering particularly countries africa amp,0.16666666666666666,Positive
6144,jab number one done pfizerbiontech pfizervaccine vaccinated vaccineswork,0.0,Neutral
6145,blimey said arm might bit sore next day werent fucking kidding pfizer,-0.3,Negative
6146,georgiebingham irl eagerly awaiting first shot covid19vaccine plan receive,0.25,Positive
6147,paul_lever maxfassbrause media governments also media politicians said,0.0,Neutral
6148,us fda allows flexible storage transportation conditions pfizerbiontech covid19 vaccine pfizer,0.0,Neutral
6149,first choice covid19vaccine moderna 2nd pfizerbiontech 3rd astrazeneca reality wont choice,0.08333333333333333,Positive
6150,nonetheless experienced pain headache fever chills symptoms also included,0.8,Positive
6151,area upper left arm 5 inches circumference two days vaccination nearly gone ac,0.03333333333333333,Positive
6152,2nd dose pfizer vaccine im happy report received 2nd dose pfizer vaccine last,0.2,Positive
6153,got first vaccine dose today ive got say im pretty unimpressed 5g service covid19vaccine pfizerbiontech,0.25,Positive
6154,pfizerbiontech covid19 vaccines storage requirement eased usfda kept standard freezer temperat,0.0,Neutral
6155,watching snowfallfx waiting covid19 vaccine symptoms pfizerbiontech pfizer seconddose,0.0,Neutral
6156,1stdose pfizerbiontech covid19vaccine stimulates strong antibody amp cell responses healthcareworkers ha,0.4333333333333333,Positive
6157,huge maria_prend clclarke227 mkwillicombe stephenmcadoo sarah_gleeson_ endybarclay11 amp,0.4000000000000001,Positive
6158,second dose pfizerbiontech covid19 vaccine pfizer covidvaccine covid19vaccine,0.0,Neutral
6159,thankful able get first dose pfizer vaccine looking forward next dose 3 weeks,0.25,Positive
6160,second dose pfizer triggered 24 hour migraine worth grateful doses covid19vaccine pfizerbiontech,0.15,Positive
6161,pfizerbiontech hero pandemia thank vaccines,0.0,Neutral
6162,population study israel showing pfizerbiontech bnt162b2 mrna covid19 vaccine 90 effective,0.6,Positive
6163,theres going 24 months follow monitor amp collect data safety analyses remember safe,0.5,Positive
6164,listen utterly corrupt queen get vaccinated many died rcvg pfizervaccine,0.0,Neutral
6165,englishlit sputnik v vaccine new hope horizon sputnikv sputnikupdates,0.13636363636363635,Positive
6166,today covid19 vaccine pfizerbiontech one amazing response nhs staff super well org,0.4666666666666667,Positive
6167,second dose pfizerbiontech vaccine today think getting haircutamp many things thank science,0.25,Positive
6168,part stop spread 1st dose covid19 vaccination done dusted pfizerbiontech covid19vaccine,0.0,Neutral
6169,ursulavonderleyen counting vaccine doses administered eu make point well going,0.0,Neutral
6170,rosepet19239091 dwpippy got second pfizerbiontech monday sore first 2436 hours thing time,0.125,Positive
6171,associated package insert pfizer vaccine ohboy pfizervaccine pfizerbiontech vaccine informed,0.0,Neutral
6172,supposed say covid19 vaccine pfizervaccine pfizerbiontech,0.0,Neutral
6173,got pfizer biontech covid19 vaccine javitscenter today remarkable significant redletter da,0.5625,Positive
6174,covid vaccine halls montezuma yayyy pfizerbiontech,0.0,Neutral
6175,pfizerbiontech studying third sars_cov_2 vaccine dose fight new variantsofconcern covid19,0.06818181818181818,Positive
6176,wouldent take vaccine put gun head basically thing thank god none family ar,0.0,Neutral
6177,vaccine 1 done one door 20 minutes thanks manchester rugby club today,0.2,Positive
6178,1st dose pfizervaccine igotmyvaccineatuhn uhn pfizerbiontech covid19vaccine covidvaccine,0.0,Neutral
6179,seriously impressed pfizerbiontech vaccine 1st jab yesterday slight ache jab went zero side e,0.4166666666666667,Positive
6180,trump dissed offer 500 million doses pfizerbiontech vaccine triumph shill,0.0,Neutral
6181,scheduled covid19vaccine jab tomorrow matter astrazeneca vs pfizerbiontech,0.0,Neutral
6182,assuming exempt vaccine vaccine vaccinepassport vaccinepassports vaccination,0.0,Neutral
6183,mar_a_hell_no wanted pfizerbiontech thats vaccinating us work would taken,0.0,Neutral
6184,pfizerbiontech jab update arm hurts dont try exercise arm jab idiot ive fel,-0.8,Negative
6185,second vaccine yesterday problems doses pfizerbiontech covid19vaccine positivity,0.0,Neutral
6186,fantastic stuff covid19vaccine pfizerbiontech,0.4,Positive
6187,happened today dose 2 pfizer vaccine covid19vaccine pfizervaccine pfizerbiontech,0.0,Neutral
6188,done vaccine vaccinateteachers vaccinated pfizer pfizerbiontech nhs covid19,0.0,Neutral
6189,fully vaccinated thanks clalithealth lavander palestinian pottery cats way back home,0.1,Positive
6190,jaketapper alshfreedom dna says moms lineage traces back fulani tribes nigeria want,0.0,Neutral
6191,thank esneft team_esneft 2nd dose today nhsworkerandproud covid19vaccine pfizerbiontech,0.0,Neutral
6192,done dusted pfizer covid19 covid19vaccine pfizerbiontech vaccine,0.0,Neutral
6193,wow quite set results use pfizerbiontech vaccine israel,0.1,Positive
6194,first covid vaccine today far well vaccine pfizerbiontech,0.175,Positive
6195,anyone whos trying find place offers covid vaccine cdcgov launched new online tool help p,0.11818181818181818,Positive
6196,1 2 done pfizer pfizervaccine pfizerbiontech covidvaccine,0.0,Neutral
6197,covid19vaccine 2day pfizer_uk version best 1 medical history far feel bit ach,0.3666666666666667,Positive
6198,milkymedics 1st dose pfizerbiontech 2 weeks ago still feeding teamgp,0.0,Neutral
6199,vaccinated round1 pfizerbiontech stillalive enhancedlife_nb oromocto new brunswick,0.13636363636363635,Positive
6200,wonder bonus structure looks like management astrazeneca pfizer choices driven person,0.0,Neutral
6201,artbynet first dose done covid19 covid19vaccine pfizerbiontech vaccine grateful hurtyarm vaccinated,0.25,Positive
6202,week first pfizer dose pains like indigestion 5 days anyone else,0.25,Positive
6203,thats booked second vaccine bring pfizervaccine pfizerbiontech,0.0,Neutral
6204,fellow ghanaians employ yall take vaccines dont listen conspiracy theories weve lost love ones,0.5,Positive
6205,news24 update cuomo cuomomustresign covid19 china cuomoliedpeopledied cuomo2022 governor corona,0.0,Neutral
6206,got vaccinated pfizerbiontech vaccination vaccine covid19 κορωνοιος εμβολιασμος,0.0,Neutral
6207,1 hour lets meet world first public debate ceos pharma industries producing covid19 vaccine,0.125,Positive
6208,shots proposed traders purportedly astrazeneca vaccine fmtnews pfizerbiontech,0.0,Neutral
6209,promising figures pfizerbiontech vaccine data israel peer reviewed data,0.2,Positive
6210,cheronnymoe p4nd3mi gothmopolit name_egal stress mit pfizerbiontech,0.0,Neutral
6211,companies trying better understand immune response new variants fmtnews pfizerbiontech,0.3181818181818182,Positive
6213,first vaccine efficient round good thanks biontech rollout program lovely volunteers,0.29,Positive
6214,second vaccine dose pfizerbiontech,0.0,Neutral
6215,pfizer covid19 vaccine found 94 effective real world pfizer pfizervaccine pfizerbiontech,0.4,Positive
6216,first pfizerbiontech jab hour ago 5g hotspot download speeds outrageous suck bit,-0.375,Negative
6217,pandemic vaccineswoes pfizerbiontech variantsofconcern 3rd dose interesting,0.25,Positive
